chromosome	start	end	gene_chr	gene_start_pos	gene_end_pos	width	strand	gene_id	gene_name	gene_biotype
26	44651758	47971065	26	46845768	46845846	79	-	ENSBGRG00000026596	CACNA1H	protein_coding
26	44651758	47971065	26	46844925	46845046	122	-	ENSBGRG00000026596	CACNA1H	protein_coding
26	44651758	47971065	26	46844404	46844830	427	-	ENSBGRG00000026596	CACNA1H	protein_coding
26	44651758	47971065	26	46842781	46842941	161	-	ENSBGRG00000026596	CACNA1H	protein_coding
26	44651758	47971065	26	46839698	46841479	1782	-	ENSBGRG00000026596	CACNA1H	protein_coding
26	44651758	47971065	26	46905100	46906791	1692	+	ENSBGRG00000026608	NA	lncRNA
26	44651758	47971065	26	46905100	46906791	1692	+	ENSBGRG00000026608	NA	lncRNA
26	44651758	47971065	26	46905100	46906791	1692	+	ENSBGRG00000026608	NA	lncRNA
27	1336164	1777581	27	1298931	1368616	69686	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1298931	1368616	69686	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1340917	1341012	96	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1343725	1343847	123	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1344783	1344893	111	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1347924	1348083	160	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1350713	1350858	146	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1360909	1361047	139	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1362391	1362694	304	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1364492	1364654	163	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1368274	1368616	343	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1298931	1368616	69686	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1340917	1341012	96	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1343725	1343847	123	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1344783	1344893	111	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1347924	1348083	160	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1350713	1350858	146	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1360909	1361047	139	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1362391	1362694	304	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1364492	1364654	163	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1368274	1368616	343	+	ENSBGRG00000017452	TRIM67	protein_coding
27	1336164	1777581	27	1361667	1421530	59864	-	ENSBGRG00000018019	C1orf131	protein_coding
27	1336164	1777581	27	1361667	1421530	59864	-	ENSBGRG00000018019	C1orf131	protein_coding
27	1336164	1777581	27	1421443	1421530	88	-	ENSBGRG00000018019	C1orf131	protein_coding
27	1336164	1777581	27	1415383	1415726	344	-	ENSBGRG00000018019	C1orf131	protein_coding
27	1336164	1777581	27	1392025	1392090	66	-	ENSBGRG00000018019	C1orf131	protein_coding
27	1336164	1777581	27	1381960	1382055	96	-	ENSBGRG00000018019	C1orf131	protein_coding
27	1336164	1777581	27	1381743	1381829	87	-	ENSBGRG00000018019	C1orf131	protein_coding
27	1336164	1777581	27	1381107	1381159	53	-	ENSBGRG00000018019	C1orf131	protein_coding
27	1336164	1777581	27	1379892	1379909	18	-	ENSBGRG00000018019	C1orf131	protein_coding
27	1336164	1777581	27	1361667	1362754	1088	-	ENSBGRG00000018019	C1orf131	protein_coding
27	1336164	1777581	27	1379771	1417198	37428	-	ENSBGRG00000018019	C1orf131	protein_coding
27	1336164	1777581	27	1416958	1417198	241	-	ENSBGRG00000018019	C1orf131	protein_coding
27	1336164	1777581	27	1415383	1415726	344	-	ENSBGRG00000018019	C1orf131	protein_coding
27	1336164	1777581	27	1392025	1392090	66	-	ENSBGRG00000018019	C1orf131	protein_coding
27	1336164	1777581	27	1381960	1382055	96	-	ENSBGRG00000018019	C1orf131	protein_coding
27	1336164	1777581	27	1381743	1381829	87	-	ENSBGRG00000018019	C1orf131	protein_coding
27	1336164	1777581	27	1381107	1381159	53	-	ENSBGRG00000018019	C1orf131	protein_coding
27	1336164	1777581	27	1379771	1379909	139	-	ENSBGRG00000018019	C1orf131	protein_coding
27	1336164	1777581	27	1421452	1467258	45807	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1421452	1467258	45807	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1421452	1421888	437	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1435638	1435820	183	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1444329	1444505	177	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1447589	1447718	130	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1451280	1451407	128	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1452921	1452996	76	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1453262	1453413	152	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1453532	1453662	131	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1455071	1455294	224	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1458514	1458756	243	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1460541	1460620	80	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1461494	1461634	141	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1461899	1461998	100	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1462082	1462175	94	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1462784	1462845	62	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1467215	1467258	44	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1421452	1467090	45639	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1421452	1421888	437	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1435638	1435820	183	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1444329	1444505	177	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1447589	1447718	130	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1451280	1451407	128	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1452921	1452996	76	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1453262	1453413	152	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1453532	1453662	131	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1455071	1455294	224	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1458514	1458756	243	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1460541	1460620	80	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1461494	1461634	141	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1461899	1461998	100	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1462082	1462175	94	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1462784	1462845	62	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1466904	1467090	187	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1421551	1464379	42829	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1421551	1421888	338	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1435638	1435820	183	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1444329	1444505	177	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1447589	1447718	130	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1452483	1452610	128	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1452921	1452996	76	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1453262	1453413	152	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1453532	1453662	131	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1455071	1455294	224	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1458514	1458756	243	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1460541	1460620	80	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1461494	1461634	141	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1461899	1461998	100	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1462082	1462175	94	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1462784	1464379	1596	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1421551	1464379	42829	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1421551	1421888	338	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1435638	1435820	183	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1444329	1444505	177	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1447589	1447718	130	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1451280	1451407	128	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1452921	1452996	76	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1453262	1453413	152	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1453532	1453662	131	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1455071	1455294	224	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1458514	1458756	243	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1460541	1460620	80	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1461494	1461634	141	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1461899	1461998	100	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1462082	1462175	94	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1462784	1464379	1596	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1421811	1467258	45448	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1421811	1421888	78	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1444329	1444505	177	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1447589	1447718	130	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1452483	1452610	128	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1452921	1452996	76	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1453262	1453413	152	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1453532	1453662	131	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1455071	1455294	224	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1458514	1458756	243	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1460541	1460620	80	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1461494	1461634	141	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1461899	1461998	100	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1462082	1462175	94	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1462784	1462845	62	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1467215	1467258	44	+	ENSBGRG00000018122	GNPAT	protein_coding
27	1336164	1777581	27	1489163	1491340	2178	-	ENSBGRG00000018486	EXOC8	protein_coding
27	1336164	1777581	27	1489163	1491340	2178	-	ENSBGRG00000018486	EXOC8	protein_coding
27	1336164	1777581	27	1489163	1491340	2178	-	ENSBGRG00000018486	EXOC8	protein_coding
27	1336164	1777581	27	1491762	1503756	11995	+	ENSBGRG00000018503	SPRTN	protein_coding
27	1336164	1777581	27	1491762	1503756	11995	+	ENSBGRG00000018503	SPRTN	protein_coding
27	1336164	1777581	27	1491762	1492156	395	+	ENSBGRG00000018503	SPRTN	protein_coding
27	1336164	1777581	27	1493388	1493487	100	+	ENSBGRG00000018503	SPRTN	protein_coding
27	1336164	1777581	27	1497490	1497618	129	+	ENSBGRG00000018503	SPRTN	protein_coding
27	1336164	1777581	27	1500929	1501196	268	+	ENSBGRG00000018503	SPRTN	protein_coding
27	1336164	1777581	27	1502350	1503756	1407	+	ENSBGRG00000018503	SPRTN	protein_coding
27	1336164	1777581	27	1491762	1501231	9470	+	ENSBGRG00000018503	SPRTN	protein_coding
27	1336164	1777581	27	1491762	1492156	395	+	ENSBGRG00000018503	SPRTN	protein_coding
27	1336164	1777581	27	1493388	1493487	100	+	ENSBGRG00000018503	SPRTN	protein_coding
27	1336164	1777581	27	1500929	1501231	303	+	ENSBGRG00000018503	SPRTN	protein_coding
27	1336164	1777581	27	1516992	1580170	63179	-	ENSBGRG00000018605	EGLN1	protein_coding
27	1336164	1777581	27	1516992	1580170	63179	-	ENSBGRG00000018605	EGLN1	protein_coding
27	1336164	1777581	27	1579880	1580170	291	-	ENSBGRG00000018605	EGLN1	protein_coding
27	1336164	1777581	27	1579866	1579868	3	-	ENSBGRG00000018605	EGLN1	protein_coding
27	1336164	1777581	27	1579298	1579852	555	-	ENSBGRG00000018605	EGLN1	protein_coding
27	1336164	1777581	27	1527455	1527574	120	-	ENSBGRG00000018605	EGLN1	protein_coding
27	1336164	1777581	27	1520972	1521108	137	-	ENSBGRG00000018605	EGLN1	protein_coding
27	1336164	1777581	27	1518332	1518399	68	-	ENSBGRG00000018605	EGLN1	protein_coding
27	1336164	1777581	27	1516992	1517153	162	-	ENSBGRG00000018605	EGLN1	protein_coding
27	1336164	1777581	27	1516992	1580170	63179	-	ENSBGRG00000018605	EGLN1	protein_coding
27	1336164	1777581	27	1579408	1580170	763	-	ENSBGRG00000018605	EGLN1	protein_coding
27	1336164	1777581	27	1579298	1579326	29	-	ENSBGRG00000018605	EGLN1	protein_coding
27	1336164	1777581	27	1527455	1527574	120	-	ENSBGRG00000018605	EGLN1	protein_coding
27	1336164	1777581	27	1520972	1521108	137	-	ENSBGRG00000018605	EGLN1	protein_coding
27	1336164	1777581	27	1518332	1518399	68	-	ENSBGRG00000018605	EGLN1	protein_coding
27	1336164	1777581	27	1516992	1517153	162	-	ENSBGRG00000018605	EGLN1	protein_coding
27	1336164	1777581	27	1690075	1692691	2617	-	ENSBGRG00000018741	NA	protein_coding
27	1336164	1777581	27	1690075	1692691	2617	-	ENSBGRG00000018741	NA	protein_coding
27	1336164	1777581	27	1692279	1692691	413	-	ENSBGRG00000018741	NA	protein_coding
27	1336164	1777581	27	1690874	1691723	850	-	ENSBGRG00000018741	NA	protein_coding
27	1336164	1777581	27	1690075	1690167	93	-	ENSBGRG00000018741	NA	protein_coding
27	1336164	1777581	27	1770383	1844961	74579	+	ENSBGRG00000018864	TSNAX	protein_coding
27	1336164	1777581	27	1770383	1844961	74579	+	ENSBGRG00000018864	TSNAX	protein_coding
27	1336164	1777581	27	1770383	1770406	24	+	ENSBGRG00000018864	TSNAX	protein_coding
27	1336164	1777581	27	1770845	1770949	105	+	ENSBGRG00000018864	TSNAX	protein_coding
27	1336164	1777581	27	1774050	1774164	115	+	ENSBGRG00000018864	TSNAX	protein_coding
27	1336164	1777581	27	1770490	1782904	12415	+	ENSBGRG00000018864	TSNAX	protein_coding
27	1336164	1777581	27	1770490	1770529	40	+	ENSBGRG00000018864	TSNAX	protein_coding
27	1336164	1777581	27	1770845	1770949	105	+	ENSBGRG00000018864	TSNAX	protein_coding
27	1336164	1777581	27	1774050	1774164	115	+	ENSBGRG00000018864	TSNAX	protein_coding
28	44347437	47662734	28	44485482	44486705	1224	+	ENSBGRG00000008180	NA	protein_coding
28	44347437	47662734	28	44485482	44486705	1224	+	ENSBGRG00000008180	NA	protein_coding
28	44347437	47662734	28	44485482	44486705	1224	+	ENSBGRG00000008180	NA	protein_coding
28	44347437	47662734	28	44801354	44802367	1014	+	ENSBGRG00000008196	NA	protein_coding
28	44347437	47662734	28	44801354	44802367	1014	+	ENSBGRG00000008196	NA	protein_coding
28	44347437	47662734	28	44801354	44802367	1014	+	ENSBGRG00000008196	NA	protein_coding
28	44347437	47662734	28	44801354	44802367	1014	+	ENSBGRG00000008210	NA	processed_pseudogene
28	44347437	47662734	28	44801354	44802367	1014	+	ENSBGRG00000008210	NA	processed_pseudogene
28	44347437	47662734	28	44801354	44802367	1014	+	ENSBGRG00000008210	NA	processed_pseudogene
28	44347437	47662734	28	44810867	44816449	5583	+	ENSBGRG00000008230	NA	lncRNA
28	44347437	47662734	28	44810867	44816449	5583	+	ENSBGRG00000008230	NA	lncRNA
28	44347437	47662734	28	44810867	44811672	806	+	ENSBGRG00000008230	NA	lncRNA
28	44347437	47662734	28	44812567	44816449	3883	+	ENSBGRG00000008230	NA	lncRNA
28	44347437	47662734	28	45069669	45071823	2155	+	ENSBGRG00000008240	NA	lncRNA
28	44347437	47662734	28	45069669	45071823	2155	+	ENSBGRG00000008240	NA	lncRNA
28	44347437	47662734	28	45069669	45069986	318	+	ENSBGRG00000008240	NA	lncRNA
28	44347437	47662734	28	45071125	45071823	699	+	ENSBGRG00000008240	NA	lncRNA
28	44347437	47662734	28	46244022	46244144	123	-	ENSBGRG00000008245	SNORD22	snoRNA
28	44347437	47662734	28	46244022	46244144	123	-	ENSBGRG00000008245	SNORD22	snoRNA
28	44347437	47662734	28	46244022	46244144	123	-	ENSBGRG00000008245	SNORD22	snoRNA
28	44347437	47662734	28	46716130	46716234	105	+	ENSBGRG00000008255	U6	snRNA
28	44347437	47662734	28	46716130	46716234	105	+	ENSBGRG00000008255	U6	snRNA
28	44347437	47662734	28	46716130	46716234	105	+	ENSBGRG00000008255	U6	snRNA
29	755888	6148338	29	5463538	5466633	3096	+	ENSBGRG00000006974	NA	lncRNA
29	755888	6148338	29	5463538	5466633	3096	+	ENSBGRG00000006974	NA	lncRNA
29	755888	6148338	29	5463538	5466633	3096	+	ENSBGRG00000006974	NA	lncRNA
29	755888	6148338	29	5471843	5474481	2639	-	ENSBGRG00000006982	NA	lncRNA
29	755888	6148338	29	5471843	5474481	2639	-	ENSBGRG00000006982	NA	lncRNA
29	755888	6148338	29	5474043	5474481	439	-	ENSBGRG00000006982	NA	lncRNA
29	755888	6148338	29	5471843	5473055	1213	-	ENSBGRG00000006982	NA	lncRNA
29	755888	6148338	29	5503002	5508481	5480	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5503002	5508481	5480	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5503002	5503049	48	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5507516	5507542	27	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5507545	5507598	54	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5507601	5507669	69	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5507672	5507779	108	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5507781	5507828	48	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5507831	5507845	15	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5507848	5507901	54	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5507904	5507922	19	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5507924	5508030	107	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5508033	5508092	60	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5508095	5508136	42	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5508139	5508153	15	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5508156	5508188	33	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5508191	5508400	210	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5508403	5508408	6	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5508411	5508461	51	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	5508464	5508481	18	+	ENSBGRG00000006996	NA	pseudogene
29	755888	6148338	29	1062710	1064356	1647	+	ENSBGRG00000007012	NA	protein_coding
29	755888	6148338	29	1062710	1064356	1647	+	ENSBGRG00000007012	NA	protein_coding
29	755888	6148338	29	1062710	1064356	1647	+	ENSBGRG00000007012	NA	protein_coding
29	755888	6148338	29	1093732	1099432	5701	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1093732	1099432	5701	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1099424	1099432	9	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1099329	1099421	93	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1099289	1099324	36	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1097623	1097634	12	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1097572	1097620	49	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1097562	1097570	9	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1097493	1097560	68	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1097452	1097490	39	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1096698	1096805	108	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1096651	1096695	45	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1096086	1096091	6	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1096018	1096083	66	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1096003	1096015	13	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1093918	1093937	20	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1093889	1093915	27	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1093884	1093886	3	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1093874	1093882	9	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1093773	1093871	99	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	1093732	1093770	39	-	ENSBGRG00000007041	NA	pseudogene
29	755888	6148338	29	5527239	5528162	924	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5527239	5528162	924	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5527239	5527253	15	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5527255	5527263	9	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5527266	5527270	5	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5527276	5527298	23	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5527300	5527394	95	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5527397	5527435	39	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5527438	5527614	177	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5527617	5527667	51	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5527670	5527684	15	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5527687	5527731	45	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5527734	5527802	69	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5527805	5527831	27	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5527834	5527851	18	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5527853	5527858	6	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5527861	5527926	66	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5527929	5528081	153	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5528084	5528125	42	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5528128	5528136	9	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5528139	5528162	24	+	ENSBGRG00000007166	NA	pseudogene
29	755888	6148338	29	5580403	5609199	28797	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5580403	5609199	28797	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5609114	5609199	86	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5607117	5607198	82	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5607088	5607114	27	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5607032	5607085	54	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5604236	5604256	21	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5604080	5604232	153	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5604076	5604077	2	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5603539	5603549	11	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5603532	5603537	6	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5603472	5603488	17	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5603443	5603469	27	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5603410	5603440	31	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5599904	5599998	95	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5599837	5599902	66	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5597868	5597882	15	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5597683	5597865	183	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5595659	5595806	148	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5591140	5591159	20	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5591081	5591137	57	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5591064	5591078	15	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5591047	5591061	15	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5590989	5591044	56	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5589500	5589512	13	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5589492	5589497	6	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5589457	5589489	33	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5589407	5589454	48	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5589335	5589405	71	-	ENSBGRG00000007430	NA	pseudogene
29	755888	6148338	29	5589035	5589077	43	-	ENSBGRG00000007430	NA	pseudogene
