chromosome	start	end	gene_id	gene_name	gene_biotype
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	PIK3CA	PIK3CA	
NC_037328.1	87530815	88436568	LOC112448316	LOC112448316	snoRNA
NC_037328.1	87530815	88436568	LOC112448316	LOC112448316	
NC_037328.1	87530815	88436568	LOC112448316	LOC112448316	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	protein_coding
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	ZMAT3	ZMAT3	
NC_037328.1	87530815	88436568	LOC132345663	LOC132345663	lncRNA
NC_037328.1	87530815	88436568	LOC132345663	LOC132345663	
NC_037328.1	87530815	88436568	LOC132345663	LOC132345663	
NC_037328.1	87530815	88436568	LOC132345663	LOC132345663	
NC_037328.1	87530815	88436568	LOC132345663	LOC132345663	
NC_037328.1	87530815	88436568	LOC112447549	LOC112447549	lncRNA
NC_037328.1	87530815	88436568	LOC112447549	LOC112447549	
NC_037328.1	87530815	88436568	LOC112447549	LOC112447549	
NC_037328.1	87530815	88436568	LOC112447549	LOC112447549	
NC_037328.1	87530815	88436568	LOC112447549	LOC112447549	
NC_037328.1	87530815	88436568	LOC112447549	LOC112447549	
NC_037328.1	87530815	88436568	LOC112447549	LOC112447549	
NC_037328.1	87530815	88436568	LOC112447549	LOC112447549	
NC_037328.1	87530815	88436568	LOC112447549	LOC112447549	
NC_037328.1	87530815	88436568	LOC112447549	LOC112447549	
NC_037328.1	87530815	88436568	TRNAG-UCC_3	TRNAG-UCC	tRNA
NC_037328.1	87530815	88436568	TRNAG-UCC_3	TRNAG-UCC	
NC_037328.1	87530815	88436568	TRNAG-UCC_3	TRNAG-UCC	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	protein_coding
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	KCNMB2	KCNMB2	
NC_037328.1	87530815	88436568	LOC112447610	LOC112447610	pseudogene
NC_037328.1	87530815	88436568	LOC112447626	LOC112447626	lncRNA
NC_037328.1	87530815	88436568	LOC112447626	LOC112447626	
NC_037328.1	87530815	88436568	LOC112447626	LOC112447626	
NC_037328.1	87530815	88436568	LOC112447626	LOC112447626	
NC_037328.1	87530815	88436568	LOC112447626	LOC112447626	
NC_037328.1	87530815	88436568	LOC132345669	LOC132345669	protein_coding
NC_037328.1	87530815	88436568	LOC132345669	LOC132345669	
NC_037328.1	87530815	88436568	LOC132345669	LOC132345669	
NC_037328.1	87530815	88436568	LOC132345669	LOC132345669	
NC_037328.1	87530815	88436568	LOC132345669	LOC132345669	
NC_037328.1	87530815	88436568	LOC132345669	LOC132345669	
NC_037328.1	87530815	88436568	LOC132345669	LOC132345669	
NC_037328.1	87530815	88436568	LOC132345669	LOC132345669	
NC_037328.1	87530815	88436568	LOC132345669	LOC132345669	
NC_037328.1	87530815	88436568	LOC132345669	LOC132345669	
NC_037328.1	87530815	88436568	LOC132345669	LOC132345669	
NC_037328.1	87530815	88436568	LOC132345669	LOC132345669	
NC_037328.1	87530815	88436568	LOC132345669	LOC132345669	
NC_037328.1	87530815	88436568	LOC132345669	LOC132345669	
NC_037328.1	87530815	88436568	LOC132345669	LOC132345669	
NC_037328.1	87530815	88436568	LOC132345669	LOC132345669	
NC_037328.1	87530815	88436568	LOC132345669	LOC132345669	
NC_037328.1	87530815	88436568	LOC132345669	LOC132345669	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	protein_coding
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC132342096	LOC132342096	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	protein_coding
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC100298789	LOC100298789	
NC_037328.1	87530815	88436568	LOC132345671	LOC132345671	lncRNA
NC_037328.1	87530815	88436568	LOC132345671	LOC132345671	
NC_037328.1	87530815	88436568	LOC132345671	LOC132345671	
NC_037328.1	87530815	88436568	LOC132345671	LOC132345671	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	protein_coding
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
NC_037328.1	90079154	91722708	TBL1XR1	TBL1XR1	
